Description,DescriptionDetails,Version,VersionNumber,Vendor,EnterpriseSupplierName,Format,StoresDownItemsDownDataAcross,Items,Brands,DistributionCenter,DCs,Stores,StoresSelected,DateRange,DateRangeSelected,Channel,RetailerArea,RetailerName,CustomerName,AddressBookNumber,Addressline1,AddressLine2,CustomerCity,CustomerStateCode,CustomerPostalCode,DC,UPC,BrandName,ProductDescription,ProductSize,UOM,ProductDivision,ProductSubDivision,ProductCategory,ProductSubCategory,ProductClass,CurrentYearQTY,PriorYearQTY,CurrentYearCost,PriorYearCost,YoYDollarChangePercent,YoYQtyChangePercent
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,INFRA Northeast,Down To Earth - NY,DOWN TO EARTH *INFRA* NY,001484,305 GRANT AVE,,ENDICOTT,NY,137605468,EMD,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,24,$0.00,$57.60,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,INFRA Northeast,Green Grape Provision,GREENE GRAPE PROVISIONS INFRA,274901,767 FULTON ST,DBA GREEN GRAPE PROVISION,BROOKLYN,NY,112171610,EMD,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,INFRA Northeast,Green Grape Provision,GREENE GRAPE PROVISIONS INFRA,274901,767 FULTON ST,DBA GREEN GRAPE PROVISION,BROOKLYN,NY,112171610,EMD,611665901054,CLARAS KITCHEN,BURRITO CHICKN CHEES BEAN,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,INFRA Northeast,Leg Up Farmers Market,LEG UP FRMRS MKT/GROCERY INFRA,774430,3100 N GEORGE ST,,YORK,PA,174063000,EMD,611665888003,CLARAS KITCHEN,BURRITO BRKFST BCN EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,24,0,$57.60,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,INFRA Northeast,Leg Up Farmers Market,LEG UP FRMRS MKT/GROCERY INFRA,774430,3100 N GEORGE ST,,YORK,PA,174063000,EMD,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,36,72,$86.40,$172.80,-50.0 %,-50.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,INFRA Northeast,Leg Up Farmers Market,LEG UP FRMRS MKT/GROCERY INFRA,774430,3100 N GEORGE ST,,YORK,PA,174063000,EMD,611665888027,CLARAS KITCHEN,WRAP BRKFST SAUSGE EGG CH,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,48,132,$115.20,$316.80,-63.6 %,-63.6 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,INFRA Northeast,Leg Up Farmers Market,LEG UP FRMRS MKT/GROCERY INFRA,774430,3100 N GEORGE ST,,YORK,PA,174063000,EMD,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,36,72,$86.40,$172.80,-50.0 %,-50.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,INFRA Northeast,Leg Up Farmers Market,LEG UP FRMRS MKT/GROCERY INFRA,774430,3100 N GEORGE ST,,YORK,PA,174063000,EMD,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,48,108,$115.20,$259.20,-55.6 %,-55.6 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,INFRA Northeast,Nature's Food Markets,NATURE'S FOOD MARKETS INFRA,148884,7 NAUGHRIGHT RD,,HACKETTSTOWN,NJ,078405660,EMD,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,INFRA Northeast,Soulberry,SOULBERRY MARKET LLC INFRA,585609,415 YORK RD STE 2,,NEW HOPE,PA,189381084,EMD,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,12,$28.80,$28.80,0.0 %,0.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,INFRA Northeast,Soulberry,SOULBERRY MKT SPRNG LAKE INFRA,585610,2407 NJ-71,UNIT 3,SPRING LAKE,NJ,07762,EMD,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Morton Williams,Morton Williams,MORTON WILLIAMS BLUE,402413,2941 BROADWAY,,NEW YORK,NY,100257802,EMD,611665888003,CLARAS KITCHEN,BURRITO BRKFST BCN EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,36,0,$86.40,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Morton Williams,Morton Williams,MORTON WILLIAMS IVORY,402415,21 WEST END 72ND STREET,,NEW YORK,NY,10069,EMD,611665888003,CLARAS KITCHEN,BURRITO BRKFST BCN EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,60,$0.00,$144.00,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Morton Williams,Morton Williams,MORTON WILLIAMS RED,402412,15 E KINGSBRIDGE RD,,BRONX,NY,104687501,EMD,611665888003,CLARAS KITCHEN,BURRITO BRKFST BCN EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Morton Williams,Morton Williams,MORTON WILLIAMS AMBER,402408,1066 3RD AVE,,NEW YORK,NY,100657476,EMD,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Morton Williams,Morton Williams,MORTON WILLIAMS BLUE,402413,2941 BROADWAY,,NEW YORK,NY,100257802,EMD,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,48,0,$115.20,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Morton Williams,Morton Williams,MORTON WILLIAMS IVORY,402415,21 WEST END 72ND STREET,,NEW YORK,NY,10069,EMD,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,60,$28.80,$144.00,-80.0 %,-80.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Morton Williams,Morton Williams,MORTON WILLIAMS BLUE,402413,2941 BROADWAY,,NEW YORK,NY,100257802,EMD,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,36,0,$86.40,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Morton Williams,Morton Williams,MORTON WILLIAMS IVORY,402415,21 WEST END 72ND STREET,,NEW YORK,NY,10069,EMD,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,48,$28.80,$115.20,-75.0 %,-75.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Morton Williams,Morton Williams,MORTON WILLIAMS RED,402412,15 E KINGSBRIDGE RD,,BRONX,NY,104687501,EMD,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Morton Williams,Morton Williams,MORTON WILLIAMS AMBER,402408,1066 3RD AVE,,NEW YORK,NY,100657476,EMD,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Morton Williams,Morton Williams,MORTON WILLIAMS IVORY,402415,21 WEST END 72ND STREET,,NEW YORK,NY,10069,EMD,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,48,$28.80,$115.20,-75.0 %,-75.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Morton Williams,Morton Williams,MORTON WILLIAMS BLUE,402413,2941 BROADWAY,,NEW YORK,NY,100257802,EMD,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,36,0,$86.40,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Morton Williams,Morton Williams,MORTON WILLIAMS RED,402412,15 E KINGSBRIDGE RD,,BRONX,NY,104687501,EMD,611665901054,CLARAS KITCHEN,BURRITO CHICKN CHEES BEAN,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Morton Williams,Morton Williams,MORTON WILLIAMS BLUE,402413,2941 BROADWAY,,NEW YORK,NY,100257802,EMD,611665901054,CLARAS KITCHEN,BURRITO CHICKN CHEES BEAN,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,36,0,$86.40,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,Morton Williams,Morton Williams,MORTON WILLIAMS IVORY,402415,21 WEST END 72ND STREET,,NEW YORK,NY,10069,EMD,611665901054,CLARAS KITCHEN,BURRITO CHICKN CHEES BEAN,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,24,$0.00,$57.60,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Midwest,East End Food Co-Op,EAST END FOOD CO-OP,500078,7516 PITTSBURGHPA15208,,PITTSBURGH,PA,15208,BLO,611665888003,CLARAS KITCHEN,BURRITO BRKFST BCN EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,72,0,$188.64,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Midwest,East End Food Co-Op,EAST END FOOD CO-OP,500078,7516 PITTSBURGHPA15208,,PITTSBURGH,PA,15208,BLO,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,84,0,$220.08,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Midwest,East End Food Co-Op,EAST END FOOD CO-OP,500078,7516 PITTSBURGHPA15208,,PITTSBURGH,PA,15208,BLO,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,60,0,$157.20,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Midwest,People's Food Co-Op - Anna Arbor,PEOPLE'S FOOD CO-OP ANNA ARBOR,500038,216 N 4TH AVE,,ANN ARBOR,MI,481041404,BLO,611665888003,CLARAS KITCHEN,BURRITO BRKFST BCN EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,36,24,$94.32,$62.88,50.0 %,50.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Midwest,People's Food Co-Op - Anna Arbor,PEOPLE'S FOOD CO-OP ANNA ARBOR,500038,216 N 4TH AVE,,ANN ARBOR,MI,481041404,BLO,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,60,24,$157.20,$62.88,150.0 %,150.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Midwest,People's Food Co-Op - Anna Arbor,PEOPLE'S FOOD CO-OP ANNA ARBOR,500038,216 N 4TH AVE,,ANN ARBOR,MI,481041404,BLO,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,72,12,$188.64,$31.44,500.0 %,500.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Midwest,People's Food Co-Op - Anna Arbor,PEOPLE'S FOOD CO-OP ANNA ARBOR,500038,216 N 4TH AVE,,ANN ARBOR,MI,481041404,BLO,611665900095,CLARAS KITCHEN,SANDWICH BRKFST PEST PROV,4.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$29.16,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG North Central,City Center Market,CITY CENTER MARKET,500023,122 BUCHANAN ST N,,CAMBRIDGE,MN,550081258,BLO,611665888003,CLARAS KITCHEN,BURRITO BRKFST BCN EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$31.44,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG North Central,City Center Market,CITY CENTER MARKET,500023,122 BUCHANAN ST N,,CAMBRIDGE,MN,550081258,BLO,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$31.44,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG North Central,Hudson Grocery Co-Op,HUDSON GROCERY CO-OP,500170,1701 WARD AVE,,HUDSON,WI,540167281,BLO,611665888003,CLARAS KITCHEN,BURRITO BRKFST BCN EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,24,0,$62.88,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG North Central,Hudson Grocery Co-Op,HUDSON GROCERY CO-OP,500170,1701 WARD AVE,,HUDSON,WI,540167281,BLO,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,24,0,$62.88,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG North Central,Marquette Food Co-Op,MARQUETTE FOOD CO-OP,500031,502 W WASHINGTON ST,,MARQUETTE,MI,498554143,BLO,611665888003,CLARAS KITCHEN,BURRITO BRKFST BCN EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,36,36,$94.32,$94.32,0.0 %,0.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG North Central,Marquette Food Co-Op,MARQUETTE FOOD CO-OP,500031,502 W WASHINGTON ST,,MARQUETTE,MI,498554143,BLO,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,36,24,$94.32,$62.88,50.0 %,50.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG North Central,Marquette Food Co-Op,MARQUETTE FOOD CO-OP,500031,502 W WASHINGTON ST,,MARQUETTE,MI,498554143,BLO,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,72,0,$188.64,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Northeast,Lovettsville Co-Op Market,LOVETTSVILLE CO-OP MARKET,200150,11 TOWN CENTER DR STE 150,,LOVETTSVILLE,VA,201808543,EMD,611665888003,CLARAS KITCHEN,BURRITO BRKFST BCN EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,24,$0.00,$57.60,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Independent East,NCG Northeast,Lovettsville Co-Op Market,LOVETTSVILLE CO-OP MARKET,200150,11 TOWN CENTER DR STE 150,,LOVETTSVILLE,VA,201808543,EMD,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,24,$0.00,$57.60,-100.0 %,-100.0 %
